		
dissolved	Seg=O	
by	Seg=O	
force	Seg=O	
and	Seg=B-seg	
his	Seg=O	
numerous	Seg=O	
decrees	Seg=O	
calling	Seg=B-seg	
for	Seg=O	
a	Seg=O	
bridge	Seg=O	
connecting	Seg=B-seg	
San	Seg=O	
Francisco	Seg=O	
to	Seg=O	
Oakland	Seg=O	
0	Seg=O	
and	Seg=B-seg	
a	Seg=O	
corresponding	Seg=O	
tunnel	Seg=O	
to	Seg=O	
be	Seg=O	
built	Seg=O	
under	Seg=O	
San	Seg=O	
Francisco	Seg=O	
Bay	Seg=O	
.	Seg=O	
Long	Seg=B-seg	
after	Seg=O	
his	Seg=O	
death	Seg=O	
0	Seg=O	
similar	Seg=O	
structures	Seg=O	
were	Seg=O	
built	Seg=O	
in	Seg=O	
the	Seg=O	
form	Seg=O	
of	Seg=O	
the	Seg=O	
San	Seg=O	
Francisco	Seg=O	
–	Seg=O	
Oakland	Seg=O	
Bay	Seg=O	
Bridge	Seg=O	
and	Seg=O	
the	Seg=O	
Transbay	Seg=O	
Tube	Seg=O	
0	Seg=O	
and	Seg=B-seg	
there	Seg=O	
have	Seg=O	
been	Seg=O	
campaigns	Seg=O	
to	Seg=B-seg	
rename	Seg=O	
the	Seg=O	
bridge	Seg=O	
"	Seg=O	
The	Seg=O	
Emperor	Seg=O	
Norton	Seg=O	
Bridge	Seg=O	
"	Seg=O	
.	Seg=O	
On	Seg=B-seg	
January	Seg=O	
8	Seg=O	
0	Seg=O	
1880	Seg=O	
0	Seg=O	
Norton	Seg=O	
collapsed	Seg=O	
at	Seg=O	
the	Seg=O	
corner	Seg=O	
of	Seg=O	
California	Seg=O	
and	Seg=O	
Dupont	Seg=O	
(	Seg=B-seg	
now	Seg=O	
Grant	Seg=O	
)	Seg=O	
streets	Seg=B-seg	
and	Seg=B-seg	
died	Seg=O	
before	Seg=B-seg	
he	Seg=O	
could	Seg=O	
be	Seg=O	
given	Seg=O	
medical	Seg=O	
treatment	Seg=O	
.	Seg=O	
Nearly	Seg=B-seg	
30	Seg=O	
people	Seg=O	
packed	Seg=O	
the	Seg=O	
streets	Seg=O	
of	Seg=O	
San	Seg=O	
Francisco	Seg=O	
to	Seg=B-seg	
pay	Seg=O	
him	Seg=O	
homage	Seg=O	
at	Seg=O	
his	Seg=O	
funeral	Seg=O	
.	Seg=O	
Norton	Seg=B-seg	
has	Seg=O	
been	Seg=O	
immortalized	Seg=O	
as	Seg=O	
the	Seg=O	
basis	Seg=O	
of	Seg=O	
characters	Seg=O	
in	Seg=O	
the	Seg=O	
literature	Seg=O	
of	Seg=O	
writers	Seg=O	
Mark	Seg=O	
Twain	Seg=O	
0	Seg=O	
Robert	Seg=O	
Louis	Seg=O	
Stevenson	Seg=O	
0	Seg=O	
Christopher	Seg=O	
Moore	Seg=O	
0	Seg=O	
Morris	Seg=O	
and	Seg=O	
Goscinny	Seg=O	
0	Seg=O	
Selma	Seg=O	
Lagerlöf	Seg=O	
0	Seg=O	
and	Seg=O	
Neil	Seg=O	
Gaiman	Seg=O	
.	Seg=O	
Norton	Seg=B-seg	
I	Seg=O	
0	Seg=O	
Emperor	Seg=O	
of	Seg=O	
the	Seg=O	
United	Seg=O	
States	Seg=O	
0	Seg=O	
photograph	Seg=O	
0	Seg=O	
c.	Seg=O	
1871	Seg=O	
–	Seg=O	
72	Seg=O	
Declares	Seg=B-seg	
himself	Seg=O	
emperor	Seg=O	
Emperor	Seg=B-seg	
Joshua	Seg=O	
Norton	Seg=O	
0	Seg=O	
in	Seg=O	
full	Seg=O	
military	Seg=O	
regalia	Seg=O	
0	Seg=O	
circa	Seg=O	
1880	Seg=O	
or	Seg=O	
earlier	Seg=O	
By	Seg=B-seg	
1859	Seg=O	
0	Seg=O	
Norton	Seg=O	
had	Seg=O	
become	Seg=O	
completely	Seg=O	
disgruntled	Seg=O	
with	Seg=O	
what	Seg=O	
he	Seg=O	
considered	Seg=O	
the	Seg=O	
inadequacies	Seg=O	
of	Seg=O	
the	Seg=O	
legal	Seg=O	
and	Seg=O	
political	Seg=O	
structures	Seg=O	
of	Seg=O	
the	Seg=O	
United	Seg=O	
States	Seg=O	
.	Seg=O	
